"Time (s) Run #1";"Angle, Ch 1+2 (rad) Run #1";"Angle, Ch 3+4 (rad) Run #1";"Output Voltage (V) Run #1";"Output Current (A) Run #1";"Time (s) Run #2";"Angle, Ch 1+2 (rad) Run #2";"Angle, Ch 3+4 (rad) Run #2";"Output Voltage (V) Run #2";"Output Current (A) Run #2";"Time (s) Run #3";"Angle, Ch 1+2 (rad) Run #3";"Angle, Ch 3+4 (rad) Run #3";"Output Voltage (V) Run #3";"Output Current (A) Run #3";"Time (s) Run #4";"Angle, Ch 1+2 (rad) Run #4";"Angle, Ch 3+4 (rad) Run #4";"Output Voltage (V) Run #4";"Output Current (A) Run #4";"Time (s) Run #5";"Angle, Ch 1+2 (rad) Run #5";"Angle, Ch 3+4 (rad) Run #5";"Output Voltage (V) Run #5";"Output Current (A) Run #5";"Time (s) Run #6";"Angle, Ch 1+2 (rad) Run #6";"Angle, Ch 3+4 (rad) Run #6";"Output Voltage (V) Run #6";"Output Current (A) Run #6";"Time (s) Run #7";"Angle, Ch 1+2 (rad) Run #7";"Angle, Ch 3+4 (rad) Run #7";"Output Voltage (V) Run #7";"Output Current (A) Run #7";"Time (s) Run #8";"Angle, Ch 1+2 (rad) Run #8";"Angle, Ch 3+4 (rad) Run #8";"Output Voltage (V) Run #8";"Output Current (A) Run #8";"Time (s) Run #9";"Angle, Ch 1+2 (rad) Run #9";"Angle, Ch 3+4 (rad) Run #9";"Output Voltage (V) Run #9";"Output Current (A) Run #9";"Time (s) Run #10";"Angle, Ch 1+2 (rad) Run #10";"Angle, Ch 3+4 (rad) Run #10";"Output Voltage (V) Run #10";"Output Current (A) Run #10"
14,400;0,035;0,000;-0,006;0,006;14,400;0,070;0,000;-0,006;0,006;14,400;-0,262;0,000;-0,006;0,006;14,400;0,070;0,000;-0,006;0,006;14,400;0,052;0,000;-0,006;0,006;14,400;0,105;0,000;-0,006;0,006;14,400;-0,052;0,000;-0,006;0,006;;;;;;14,400;0,000;0,000;-0,006;0,006;14,400;-0,157;0,000;-0,006;0,006
14,450;0,035;0,000;-0,006;0,006;14,450;0,070;0,000;-0,006;0,006;14,450;-0,279;0,000;-0,006;0,006;14,450;0,087;0,000;-0,006;0,006;14,450;0,052;0,000;-0,006;0,006;14,450;0,070;0,000;-0,006;0,006;14,450;-0,052;0,000;-0,006;0,006;;;;;;14,450;0,000;0,000;-0,006;0,006;14,450;-0,070;0,000;-0,006;0,006
14,500;0,035;0,000;-0,006;0,006;14,500;0,052;0,000;-0,006;0,006;14,500;-0,262;0,000;-0,006;0,006;14,500;0,105;0,000;-0,006;0,006;14,500;0,035;0,000;-0,006;0,006;14,500;0,035;0,000;-0,006;0,006;14,500;-0,052;0,000;-0,006;0,006;;;;;;14,500;0,000;0,000;-0,006;0,006;14,500;0,000;0,000;-0,006;0,006
14,550;0,035;0,000;-0,006;0,006;14,550;0,052;0,000;-0,006;0,006;14,550;-0,244;0,000;-0,006;0,006;14,550;0,105;0,000;-0,006;0,006;14,550;0,035;0,000;-0,006;0,006;14,550;0,000;0,000;-0,006;0,006;14,550;-0,052;0,000;-0,006;0,006;;;;;;14,550;0,000;0,000;-0,006;0,006;14,550;0,052;0,000;-0,006;0,006
14,600;0,035;0,000;-0,006;0,006;14,600;0,035;0,000;-0,006;0,006;14,600;-0,209;0,000;-0,006;0,006;14,600;0,087;0,000;-0,006;0,006;14,600;0,017;0,000;-0,006;0,006;14,600;-0,017;0,000;-0,006;0,006;14,600;-0,052;0,000;-0,006;0,006;;;;;;14,600;0,000;0,000;-0,006;0,006;14,600;0,105;0,000;-0,006;0,006
14,650;0,035;0,000;-0,006;0,006;14,650;0,017;0,000;-0,006;0,006;14,650;-0,157;0,000;-0,006;0,006;14,650;0,070;0,000;-0,006;0,006;14,650;0,000;0,000;-0,006;0,006;14,650;-0,017;0,000;-0,006;0,006;14,650;-0,052;0,000;-0,006;0,006;;;;;;14,650;0,000;0,000;-0,006;0,006;14,650;0,140;0,000;-0,006;0,006
14,700;0,035;0,000;-0,006;0,006;14,700;0,000;0,000;-0,006;0,006;14,700;-0,105;0,000;-0,006;0,006;14,700;0,052;0,000;-0,006;0,006;14,700;-0,017;0,000;-0,006;0,006;14,700;-0,017;0,000;-0,006;0,006;14,700;-0,052;0,000;-0,006;0,006;;;;;;14,700;0,000;0,000;-0,006;0,006;14,700;0,157;0,000;-0,006;0,006
14,750;0,052;0,000;-0,006;0,006;14,750;0,000;0,000;-0,006;0,006;14,750;-0,052;0,000;-0,006;0,006;14,750;0,035;0,000;-0,006;0,006;14,750;-0,035;0,000;-0,006;0,006;14,750;-0,017;0,000;-0,006;0,006;14,750;-0,052;0,000;-0,006;0,006;;;;;;14,750;0,000;0,000;-0,006;0,006;14,750;0,140;0,000;-0,006;0,006
14,800;0,052;0,000;-0,006;0,006;14,800;0,000;0,000;-0,006;0,006;14,800;0,000;0,000;-0,006;0,006;14,800;0,017;0,000;-0,006;0,006;14,800;-0,035;0,000;-0,006;0,006;14,800;-0,017;0,000;-0,006;0,006;14,800;-0,052;0,000;-0,006;0,006;;;;;;14,800;0,000;0,000;-0,006;0,006;14,800;0,140;0,000;-0,006;0,006
14,850;0,052;0,000;-0,006;0,006;14,850;0,000;0,000;-0,006;0,006;14,850;0,052;0,000;-0,006;0,006;14,850;0,000;0,000;-0,006;0,006;14,850;-0,035;0,000;-0,006;0,006;14,850;0,000;0,000;-0,006;0,006;14,850;-0,052;0,000;-0,006;0,006;;;;;;14,850;0,000;0,000;-0,006;0,006;14,850;0,105;0,000;-0,006;0,006
14,900;0,052;0,000;-0,006;0,006;14,900;0,000;0,000;-0,006;0,006;14,900;0,087;0,000;-0,006;0,006;14,900;0,000;0,000;-0,006;0,006;14,900;-0,035;0,000;-0,006;0,006;14,900;0,000;0,000;-0,006;0,006;14,900;-0,052;0,000;-0,006;0,006;;;;;;14,900;0,000;0,000;-0,006;0,006;14,900;0,087;0,000;-0,006;0,006
14,950;0,052;0,000;-0,006;0,006;14,950;0,000;0,000;-0,006;0,006;14,950;0,105;0,000;-0,006;0,006;14,950;0,000;0,000;-0,006;0,006;14,950;-0,017;0,000;-0,006;0,006;14,950;0,017;0,000;-0,006;0,006;14,950;-0,052;0,000;-0,006;0,006;;;;;;14,950;0,000;0,000;-0,006;0,006;14,950;0,052;0,000;-0,006;0,006
15,000;0,052;0,000;-0,006;0,006;15,000;0,017;0,000;-0,006;0,006;15,000;0,105;0,000;-0,006;0,006;15,000;0,000;0,000;-0,006;0,006;15,000;-0,017;0,000;-0,006;0,006;15,000;0,017;0,000;-0,006;0,006;15,000;-0,052;0,000;-0,006;0,006;;;;;;15,000;0,000;0,000;-0,006;0,006;15,000;0,017;0,000;-0,006;0,006
;;;;;15,050;0,017;0,000;-0,006;0,006;15,050;0,105;0,000;-0,006;0,006;15,050;0,000;0,000;-0,006;0,006;15,050;-0,017;0,000;-0,006;0,006;15,050;0,035;0,000;-0,006;0,006;15,050;-0,052;0,000;-0,006;0,006;;;;;;15,050;0,000;0,000;-0,006;0,006;15,050;-0,017;0,000;-0,006;0,006
;;;;;15,100;0,017;0,000;-0,006;0,006;15,100;0,087;0,000;-0,006;0,006;15,100;0,000;0,000;-0,006;0,006;15,100;-0,017;0,000;-0,006;0,006;15,100;0,035;0,000;-0,006;0,006;15,100;-0,052;0,000;-0,006;0,006;;;;;;15,100;0,000;0,000;-0,006;0,006;15,100;-0,035;0,000;-0,006;0,006
;;;;;15,150;0,017;0,000;-0,006;0,006;15,150;0,052;0,000;-0,006;0,006;15,150;0,000;0,000;-0,006;0,006;15,150;-0,017;0,000;-0,006;0,006;15,150;0,035;0,000;-0,006;0,006;15,150;-0,052;0,000;-0,006;0,006;;;;;;15,150;0,000;0,000;-0,006;0,006;15,150;-0,052;0,000;-0,006;0,006
;;;;;15,200;0,017;0,000;-0,006;0,006;15,200;0,035;0,000;-0,006;0,006;15,200;0,000;0,000;-0,006;0,006;15,200;-0,017;0,000;-0,006;0,006;15,200;0,035;0,000;-0,006;0,006;15,200;-0,052;0,000;-0,006;0,006;;;;;;15,200;0,000;0,000;-0,006;0,006;15,200;-0,052;0,000;-0,006;0,006
;;;;;15,250;0,017;0,000;-0,006;0,006;15,250;0,017;0,000;-0,006;0,006;15,250;0,017;0,000;-0,006;0,006;15,250;-0,017;0,000;-0,006;0,006;15,250;0,035;0,000;-0,006;0,006;15,250;-0,052;0,000;-0,006;0,006;;;;;;15,250;0,000;0,000;-0,006;0,006;15,250;-0,052;0,000;-0,006;0,006
;;;;;15,300;0,017;0,000;-0,006;0,006;15,300;0,000;0,000;-0,006;0,006;15,300;0,017;0,000;-0,006;0,006;15,300;-0,017;0,000;-0,006;0,006;15,300;0,035;0,000;-0,006;0,006;15,300;-0,052;0,000;-0,006;0,006;;;;;;;;;;;15,300;-0,052;0,000;-0,006;0,006
;;;;;15,350;0,017;0,000;-0,006;0,006;15,350;-0,017;0,000;-0,006;0,006;15,350;0,017;0,000;-0,006;0,006;15,350;-0,017;0,000;-0,006;0,006;15,350;0,017;0,000;-0,006;0,006;15,350;-0,052;0,000;-0,006;0,006;;;;;;;;;;;15,350;-0,052;0,000;-0,006;0,006
;;;;;15,400;0,017;0,000;-0,006;0,006;15,400;-0,017;0,000;-0,006;0,006;15,400;0,017;0,000;-0,006;0,006;15,400;-0,017;0,000;-0,006;0,006;15,400;0,017;0,000;-0,006;0,006;15,400;-0,052;0,000;-0,006;0,006;;;;;;;;;;;15,400;-0,035;0,000;-0,006;0,006
;;;;;15,450;0,017;0,000;-0,006;0,006;15,450;-0,035;0,000;-0,006;0,006;15,450;0,017;0,000;-0,006;0,006;15,450;-0,017;0,000;-0,006;0,006;15,450;0,017;0,000;-0,006;0,006;15,450;-0,052;0,000;-0,006;0,006;;;;;;;;;;;15,450;-0,017;0,000;-0,006;0,006
;;;;;15,500;0,017;0,000;-0,006;0,006;15,500;-0,035;0,000;-0,006;0,006;15,500;0,017;0,000;-0,006;0,006;15,500;-0,017;0,000;-0,006;0,006;15,500;0,017;0,000;-0,006;0,006;15,500;-0,052;0,000;-0,006;0,006;;;;;;;;;;;15,500;0,000;0,000;-0,006;0,006
;;;;;15,550;0,017;0,000;-0,006;0,006;15,550;-0,017;0,000;-0,006;0,006;15,550;0,017;0,000;-0,006;0,006;15,550;-0,017;0,000;-0,006;0,006;15,550;0,017;0,000;-0,006;0,006;15,550;-0,052;0,000;-0,006;0,006;;;;;;;;;;;15,550;0,017;0,000;-0,006;0,006
;;;;;15,600;0,017;0,000;-0,006;0,006;15,600;-0,017;0,000;-0,006;0,006;15,600;0,017;0,000;-0,006;0,006;15,600;-0,017;0,000;-0,006;0,006;15,600;0,017;0,000;-0,006;0,006;15,600;;;-0,006;0,006;;;;;;;;;;;15,600;0,017;0,000;-0,006;0,006
;;;;;15,650;0,017;0,000;-0,006;0,006;15,650;0,000;0,000;-0,006;0,006;15,650;0,017;0,000;-0,006;0,006;15,650;-0,017;0,000;-0,006;0,006;15,650;0,017;0,000;-0,006;0,006;;;;;;;;;;;;;;;;15,650;0,035;0,000;-0,006;0,006
;;;;;15,700;0,017;0,000;-0,006;0,006;15,700;0,000;0,000;-0,006;0,006;15,700;0,017;0,000;-0,006;0,006;15,700;-0,017;0,000;-0,006;0,006;15,700;0,017;0,000;-0,006;0,006;;;;;;;;;;;;;;;;15,700;0,035;0,000;-0,006;0,006
;;;;;15,750;0,017;0,000;-0,006;0,006;15,750;0,017;0,000;-0,006;0,006;15,750;0,017;0,000;-0,006;0,006;15,750;-0,017;0,000;-0,006;0,006;15,750;0,017;0,000;-0,006;0,006;;;;;;;;;;;;;;;;15,750;0,035;0,000;-0,006;0,006
;;;;;15,800;0,017;0,000;-0,006;0,006;15,800;0,017;0,000;-0,006;0,006;15,800;0,017;0,000;-0,006;0,006;15,800;-0,017;0,000;-0,006;0,006;15,800;0,017;0,000;-0,006;0,006;;;;;;;;;;;;;;;;15,800;0,035;0,000;-0,006;0,006
;;;;;15,850;0,017;0,000;-0,006;0,006;15,850;0,035;0,000;-0,006;0,006;15,850;0,017;0,000;-0,006;0,006;15,850;-0,017;0,000;-0,006;0,006;15,850;0,017;0,000;-0,006;0,006;;;;;;;;;;;;;;;;15,850;0,035;0,000;-0,006;0,006
;;;;;15,900;0,017;0,000;-0,006;0,006;15,900;0,035;0,000;-0,006;0,006;15,900;0,017;0,000;-0,006;0,006;15,900;-0,017;0,000;-0,006;0,006;15,900;0,017;0,000;-0,006;0,006;;;;;;;;;;;;;;;;15,900;0,035;0,000;-0,006;0,006
;;;;;15,950;0,017;0,000;-0,006;0,006;15,950;0,035;0,000;-0,006;0,006;15,950;0,017;0,000;-0,006;0,006;15,950;-0,017;0,000;-0,006;0,006;15,950;0,017;0,000;-0,006;0,006;;;;;;;;;;;;;;;;15,950;0,017;0,000;-0,006;0,006
;;;;;16,000;0,017;0,000;-0,006;0,006;16,000;0,035;0,000;-0,006;0,006;16,000;0,017;0,000;-0,006;0,006;16,000;-0,017;0,000;-0,006;0,006;16,000;0,017;0,000;-0,006;0,006;;;;;;;;;;;;;;;;16,000;0,017;0,000;-0,006;0,006
;;;;;16,050;0,017;0,000;-0,006;0,006;16,050;0,017;0,000;-0,006;0,006;16,050;0,017;0,000;-0,006;0,006;16,050;-0,017;0,000;-0,006;0,006;16,050;0,017;0,000;-0,006;0,006;;;;;;;;;;;;;;;;16,050;0,017;0,000;-0,006;0,006
;;;;;16,100;0,017;0,000;-0,006;0,006;16,100;0,017;0,000;-0,006;0,006;16,100;0,017;0,000;-0,006;0,006;16,100;-0,017;0,000;-0,006;0,006;16,100;0,017;0,000;-0,006;0,006;;;;;;;;;;;;;;;;16,100;0,017;0,000;-0,006;0,006
;;;;;16,150;0,017;0,000;-0,006;0,006;16,150;0,017;0,000;-0,006;0,006;16,150;0,017;0,000;-0,006;0,006;16,150;-0,017;0,000;-0,006;0,006;16,150;0,017;0,000;-0,006;0,006;;;;;;;;;;;;;;;;16,150;0,017;0,000;-0,006;0,006
;;;;;16,200;0,017;0,000;-0,006;0,006;16,200;0,000;0,000;-0,006;0,006;16,200;0,017;0,000;-0,006;0,006;16,200;-0,017;0,000;-0,006;0,006;16,200;0,017;0,000;-0,006;0,006;;;;;;;;;;;;;;;;16,200;0,017;0,000;-0,006;0,006
;;;;;;;;;;16,250;0,000;0,000;-0,006;0,006;16,250;0,017;0,000;-0,006;0,006;16,250;-0,017;0,000;-0,006;0,006;16,250;0,017;0,000;-0,006;0,006;;;;;;;;;;;;;;;;16,250;0,017;0,000;-0,006;0,006
;;;;;;;;;;16,300;0,000;0,000;-0,006;0,006;;;;;;16,300;-0,017;0,000;-0,006;0,006;16,300;0,017;0,000;-0,006;0,006;;;;;;;;;;;;;;;;16,300;0,017;0,000;-0,006;0,006
;;;;;;;;;;16,350;0,000;0,000;-0,006;0,006;;;;;;16,350;-0,017;0,000;-0,006;0,006;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;16,400;0,000;0,000;-0,006;0,006;;;;;;16,400;-0,017;0,000;-0,006;0,006;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;16,450;0,000;0,000;-0,006;0,006;;;;;;16,450;-0,017;0,000;-0,006;0,006;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;16,500;0,000;0,000;-0,006;0,006;;;;;;16,500;-0,017;0,000;-0,006;0,006;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;16,550;0,000;0,000;-0,006;0,006;;;;;;16,550;-0,017;0,000;-0,006;0,006;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;16,600;0,017;0,000;-0,006;0,006;;;;;;16,600;-0,017;0,000;-0,006;0,006;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;16,650;-0,017;0,000;-0,006;0,006;;;;;;;;;;;;;;;;;;;;;;;;;
