"Time (s) Run #1";"Angle, Ch 1+2 (rad) Run #1";"Angular Velocity, Ch 1+2 (rad/s) Run #1";"Angular Acceleration, Ch 1+2 (rad/s²) Run #1";"Position, Ch 1+2 (m) Run #1";"Velocity, Ch 1+2 (m/s) Run #1";"Acceleration, Ch 1+2 (m/s²) Run #1";"Angle, Ch 3+4 (rad) Run #1";"Angular Velocity, Ch 3+4 (rad/s) Run #1";"Angular Acceleration, Ch 3+4 (rad/s²) Run #1";"Position, Ch 3+4 (m) Run #1";"Velocity, Ch 3+4 (m/s) Run #1";"Acceleration, Ch 3+4 (m/s²) Run #1";"Output Voltage (V) Run #1";"Output Current (A) Run #1";"Time (s) Run #2";"Angle, Ch 1+2 (rad) Run #2";"Angular Velocity, Ch 1+2 (rad/s) Run #2";"Angular Acceleration, Ch 1+2 (rad/s²) Run #2";"Position, Ch 1+2 (m) Run #2";"Velocity, Ch 1+2 (m/s) Run #2";"Acceleration, Ch 1+2 (m/s²) Run #2";"Angle, Ch 3+4 (rad) Run #2";"Angular Velocity, Ch 3+4 (rad/s) Run #2";"Angular Acceleration, Ch 3+4 (rad/s²) Run #2";"Position, Ch 3+4 (m) Run #2";"Velocity, Ch 3+4 (m/s) Run #2";"Acceleration, Ch 3+4 (m/s²) Run #2";"Output Voltage (V) Run #2";"Output Current (A) Run #2";"Time (s) Run #3";"Angle, Ch 1+2 (rad) Run #3";"Angular Velocity, Ch 1+2 (rad/s) Run #3";"Angular Acceleration, Ch 1+2 (rad/s²) Run #3";"Position, Ch 1+2 (m) Run #3";"Velocity, Ch 1+2 (m/s) Run #3";"Acceleration, Ch 1+2 (m/s²) Run #3";"Angle, Ch 3+4 (rad) Run #3";"Angular Velocity, Ch 3+4 (rad/s) Run #3";"Angular Acceleration, Ch 3+4 (rad/s²) Run #3";"Position, Ch 3+4 (m) Run #3";"Velocity, Ch 3+4 (m/s) Run #3";"Acceleration, Ch 3+4 (m/s²) Run #3";"Output Voltage (V) Run #3";"Output Current (A) Run #3";"Time (s) Run #4";"Angle, Ch 1+2 (rad) Run #4";"Angular Velocity, Ch 1+2 (rad/s) Run #4";"Angular Acceleration, Ch 1+2 (rad/s²) Run #4";"Position, Ch 1+2 (m) Run #4";"Velocity, Ch 1+2 (m/s) Run #4";"Acceleration, Ch 1+2 (m/s²) Run #4";"Angle, Ch 3+4 (rad) Run #4";"Angular Velocity, Ch 3+4 (rad/s) Run #4";"Angular Acceleration, Ch 3+4 (rad/s²) Run #4";"Position, Ch 3+4 (m) Run #4";"Velocity, Ch 3+4 (m/s) Run #4";"Acceleration, Ch 3+4 (m/s²) Run #4";"Output Voltage (V) Run #4";"Output Current (A) Run #4";"Time (s) Run #5";"Angle, Ch 1+2 (rad) Run #5";"Angular Velocity, Ch 1+2 (rad/s) Run #5";"Angular Acceleration, Ch 1+2 (rad/s²) Run #5";"Position, Ch 1+2 (m) Run #5";"Velocity, Ch 1+2 (m/s) Run #5";"Acceleration, Ch 1+2 (m/s²) Run #5";"Angle, Ch 3+4 (rad) Run #5";"Angular Velocity, Ch 3+4 (rad/s) Run #5";"Angular Acceleration, Ch 3+4 (rad/s²) Run #5";"Position, Ch 3+4 (m) Run #5";"Velocity, Ch 3+4 (m/s) Run #5";"Acceleration, Ch 3+4 (m/s²) Run #5";"Output Voltage (V) Run #5";"Output Current (A) Run #5";"Time (s) Run #6";"Angle, Ch 1+2 (rad) Run #6";"Angular Velocity, Ch 1+2 (rad/s) Run #6";"Angular Acceleration, Ch 1+2 (rad/s²) Run #6";"Position, Ch 1+2 (m) Run #6";"Velocity, Ch 1+2 (m/s) Run #6";"Acceleration, Ch 1+2 (m/s²) Run #6";"Angle, Ch 3+4 (rad) Run #6";"Angular Velocity, Ch 3+4 (rad/s) Run #6";"Angular Acceleration, Ch 3+4 (rad/s²) Run #6";"Position, Ch 3+4 (m) Run #6";"Velocity, Ch 3+4 (m/s) Run #6";"Acceleration, Ch 3+4 (m/s²) Run #6";"Output Voltage (V) Run #6";"Output Current (A) Run #6";"Time (s) Run #7";"Angle, Ch 1+2 (rad) Run #7";"Angular Velocity, Ch 1+2 (rad/s) Run #7";"Angular Acceleration, Ch 1+2 (rad/s²) Run #7";"Position, Ch 1+2 (m) Run #7";"Velocity, Ch 1+2 (m/s) Run #7";"Acceleration, Ch 1+2 (m/s²) Run #7";"Angle, Ch 3+4 (rad) Run #7";"Angular Velocity, Ch 3+4 (rad/s) Run #7";"Angular Acceleration, Ch 3+4 (rad/s²) Run #7";"Position, Ch 3+4 (m) Run #7";"Velocity, Ch 3+4 (m/s) Run #7";"Acceleration, Ch 3+4 (m/s²) Run #7";"Output Voltage (V) Run #7";"Output Current (A) Run #7";"Time (s) Run #8";"Angle, Ch 1+2 (rad) Run #8";"Angular Velocity, Ch 1+2 (rad/s) Run #8";"Angular Acceleration, Ch 1+2 (rad/s²) Run #8";"Position, Ch 1+2 (m) Run #8";"Velocity, Ch 1+2 (m/s) Run #8";"Acceleration, Ch 1+2 (m/s²) Run #8";"Angle, Ch 3+4 (rad) Run #8";"Angular Velocity, Ch 3+4 (rad/s) Run #8";"Angular Acceleration, Ch 3+4 (rad/s²) Run #8";"Position, Ch 3+4 (m) Run #8";"Velocity, Ch 3+4 (m/s) Run #8";"Acceleration, Ch 3+4 (m/s²) Run #8";"Output Voltage (V) Run #8";"Output Current (A) Run #8";"Time (s) Run #9";"Angle, Ch 1+2 (rad) Run #9";"Angular Velocity, Ch 1+2 (rad/s) Run #9";"Angular Acceleration, Ch 1+2 (rad/s²) Run #9";"Position, Ch 1+2 (m) Run #9";"Velocity, Ch 1+2 (m/s) Run #9";"Acceleration, Ch 1+2 (m/s²) Run #9";"Angle, Ch 3+4 (rad) Run #9";"Angular Velocity, Ch 3+4 (rad/s) Run #9";"Angular Acceleration, Ch 3+4 (rad/s²) Run #9";"Position, Ch 3+4 (m) Run #9";"Velocity, Ch 3+4 (m/s) Run #9";"Acceleration, Ch 3+4 (m/s²) Run #9";"Output Voltage (V) Run #9";"Output Current (A) Run #9";"Time (s) Run #10";"Angle, Ch 1+2 (rad) Run #10";"Angular Velocity, Ch 1+2 (rad/s) Run #10";"Angular Acceleration, Ch 1+2 (rad/s²) Run #10";"Position, Ch 1+2 (m) Run #10";"Velocity, Ch 1+2 (m/s) Run #10";"Acceleration, Ch 1+2 (m/s²) Run #10";"Angle, Ch 3+4 (rad) Run #10";"Angular Velocity, Ch 3+4 (rad/s) Run #10";"Angular Acceleration, Ch 3+4 (rad/s²) Run #10";"Position, Ch 3+4 (m) Run #10";"Velocity, Ch 3+4 (m/s) Run #10";"Acceleration, Ch 3+4 (m/s²) Run #10";"Output Voltage (V) Run #10";"Output Current (A) Run #10"
10,100;0,209;0,000;0,000;0,0050;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,100;0,332;0,000;0,000;0,0079;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,100;0,471;0,000;0,000;0,0112;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,100;-0,873;-1,571;18,423;-0,0208;-0,037;0,440;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;10,100;0,890;-0,116;-17,647;0,0212;-0,003;-0,421;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,100;0,925;1,164;-18,229;0,0221;0,028;-0,435;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,100;-0,401;4,538;4,654;-0,0096;0,108;0,111;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
10,150;0,209;0,000;0,000;0,0050;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,150;0,332;0,000;0,000;0,0079;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,150;0,471;0,000;0,000;0,0112;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,150;-0,925;-0,582;18,617;-0,0221;-0,014;0,444;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;10,150;0,855;-0,989;-16,096;0,0204;-0,024;-0,384;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,150;0,960;0,233;-18,229;0,0229;0,006;-0,435;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,150;-0,175;4,654;0,776;-0,0042;0,111;0,019;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
10,200;0,209;0,000;0,194;0,0050;0,000;0,005;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,200;0,332;0,000;0,000;0,0079;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,200;0,471;0,000;0,000;0,0112;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,200;-0,925;0,349;17,259;-0,0221;0,008;0,412;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;10,200;0,785;-1,745;-13,769;0,0188;-0,042;-0,329;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,200;0,942;-0,698;-17,065;0,0225;-0,017;-0,407;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,200;0,070;4,596;-3,103;0,0017;0,110;-0,074;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
10,250;0,209;0,000;0,582;0,0050;0,000;0,014;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,250;0,332;0,000;0,000;0,0079;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,250;0,471;0,000;0,000;0,0112;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,250;-0,890;1,164;15,320;-0,0212;0,028;0,366;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;10,250;0,681;-2,385;-10,666;0,0163;-0,057;-0,255;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,250;0,890;-1,513;-15,126;0,0212;-0,036;-0,361;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,250;0,297;4,363;-6,981;0,0071;0,104;-0,167;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
10,300;0,209;0,058;0,582;0,0050;0,001;0,014;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,300;0,332;0,000;0,000;0,0079;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,300;0,471;0,000;0,000;0,0112;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,300;-0,803;1,862;13,381;-0,0192;0,044;0,319;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;10,300;0,541;-2,851;-7,175;0,0129;-0,068;-0,171;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,300;0,785;-2,211;-12,605;0,0188;-0,053;-0,301;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,300;0,506;3,898;-10,860;0,0121;0,093;-0,259;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
10,350;0,209;0,116;-0,194;0,0050;0,003;-0,005;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,350;0,332;0,000;;0,0079;0,000;;0,000;0,000;;0,0000;0,000;;-0,005;0,006;10,350;0,471;0,000;0,000;0,0112;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,350;-0,698;2,502;11,248;-0,0167;0,060;0,269;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;10,350;0,384;-3,083;-4,072;0,0092;-0,074;-0,097;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,350;0,663;-2,793;-9,890;0,0158;-0,067;-0,236;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,350;0,698;3,258;-14,350;0,0167;0,078;-0,343;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
10,400;0,227;0,058;-1,164;0,0054;0,001;-0,028;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,400;0,332;0,000;;0,0079;0,000;;0,000;0,000;;0,0000;0,000;;-0,005;0,006;10,400;0,471;0,000;0,000;0,0112;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,400;-0,559;3,025;8,339;-0,0133;0,072;0,199;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;10,400;0,227;-3,200;-1,745;0,0054;-0,076;-0,042;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,400;0,506;-3,200;-6,981;0,0121;-0,076;-0,167;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,400;0,838;2,443;-17,065;0,0200;0,058;-0,407;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
10,450;0,227;-0,058;-1,164;0,0054;-0,001;-0,028;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,450;0,332;;;0,0079;;;0,000;;;0,0000;;;-0,005;0,006;10,450;0,471;0,000;0,000;0,0112;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,450;-0,384;3,374;4,848;-0,0092;0,081;0,116;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;10,450;0,070;-3,258;0,388;0,0017;-0,078;0,009;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,450;0,332;-3,491;-4,072;0,0079;-0,083;-0,097;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,450;0,942;1,513;-18,811;0,0225;0,036;-0,449;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
10,500;0,209;-0,116;-0,194;0,0050;-0,003;-0,005;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;10,500;0,471;0,000;0,000;0,0112;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,500;-0,209;3,491;1,551;-0,0050;0,083;0,037;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;10,500;-0,105;-3,200;3,103;-0,0025;-0,076;0,074;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,500;0,157;-3,607;-1,164;0,0037;-0,086;-0,028;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,500;0,995;0,524;-19,393;0,0237;0,012;-0,463;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006
10,550;0,209;-0,058;0,582;0,0050;-0,001;0,014;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;10,550;0,471;0,000;0,000;0,0112;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,550;-0,035;3,491;-1,357;-8,3333E-4;0,083;-0,032;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;10,550;-0,262;-2,967;6,206;-0,0062;-0,071;0,148;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,550;-0,035;-3,607;2,133;-8,3333E-4;-0,086;0,051;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,550;0,995;-0,465;-18,811;0,0237;-0,011;-0,449;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
10,600;0,209;0,000;0,582;0,0050;0,000;0,014;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;10,600;0,471;0,000;0,000;0,0112;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,600;0,140;3,374;-4,460;0,0033;0,081;-0,106;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;10,600;-0,401;-2,560;9,114;-0,0096;-0,061;0,218;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,600;-0,209;-3,432;5,624;-0,0050;-0,082;0,134;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,600;0,942;-1,396;-17,065;0,0225;-0,033;-0,407;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
10,650;0,209;0,000;0,194;0,0050;0,000;0,005;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;10,650;0,471;0,000;0,000;0,0112;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,650;0,314;3,083;-7,951;0,0075;0,074;-0,190;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;10,650;-0,524;-2,036;11,442;-0,0125;-0,049;0,273;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,650;-0,384;-3,025;8,921;-0,0092;-0,072;0,213;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,650;0,855;-2,211;-14,157;0,0204;-0,053;-0,338;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
10,700;0,209;0,000;0,000;0,0050;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;10,700;0,471;0,000;0,000;0,0112;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,700;0,454;2,560;-10,860;0,0108;0,061;-0,259;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;10,700;-0,611;-1,396;12,993;-0,0146;-0,033;0,310;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,700;-0,524;-2,502;11,442;-0,0125;-0,060;0,273;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,700;0,716;-2,851;-10,278;0,0171;-0,068;-0,245;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
10,750;0,209;0,000;0,000;0,0050;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;10,750;0,471;0,000;0,000;0,0112;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,750;0,576;1,920;-12,411;0,0137;0,046;-0,296;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;10,750;-0,663;-0,698;13,575;-0,0158;-0,017;0,324;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,750;-0,628;-1,862;13,381;-0,0150;-0,044;0,319;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,750;0,559;-3,258;-6,400;0,0133;-0,078;-0,153;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
10,800;0,209;0,000;0,000;0,0050;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;10,800;0,471;0,000;0,000;0,0112;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,800;0,646;1,280;-12,993;0,0154;0,031;-0,310;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;10,800;-0,681;-1,110E-15;12,993;-0,0163;0,000;0,310;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,800;-0,716;-1,164;14,932;-0,0171;-0,028;0,356;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,800;0,384;-3,432;-3,297;0,0092;-0,082;-0,079;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
10,850;0,209;0,000;0,000;0,0050;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;10,850;0,471;0,000;0,000;0,0112;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,850;0,698;0,640;-13,575;0,0167;0,015;-0,324;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;10,850;-0,663;0,640;11,442;-0,0158;0,015;0,273;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,850;-0,750;-0,349;15,320;-0,0179;-0,008;0,366;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,850;0,209;-3,549;-0,970;0,0050;-0,085;-0,023;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
10,900;0,209;0,000;0,000;0,0050;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;10,900;0,471;0,000;0,000;0,0112;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,900;0,716;-0,058;-13,963;0,0171;-0,001;-0,333;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;10,900;-0,611;1,164;9,308;-0,0146;0,028;0,222;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,900;-0,750;0,465;14,157;-0,0179;0,011;0,338;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,900;0,035;-3,549;1,551;8,3333E-4;-0,085;0,037;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
10,950;0,209;0,000;0,000;0,0050;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;10,950;0,471;0,000;0,000;0,0112;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,950;0,698;-0,814;-13,187;0,0167;-0,019;-0,315;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;10,950;-0,541;1,571;7,175;-0,0129;0,038;0,171;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,950;-0,698;1,105;12,023;-0,0167;0,026;0,287;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;10,950;-0,157;-3,432;4,848;-0,0037;-0,082;0,116;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
11,000;0,209;0,000;0,000;0,0050;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;11,000;0,471;0,000;0,000;0,0112;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,000;0,628;-1,454;-10,860;0,0150;-0,035;-0,259;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;11,000;-0,454;1,862;5,236;-0,0108;0,044;0,125;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;11,000;-0,628;1,629;10,084;-0,0150;0,039;0,241;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;11,000;-0,314;-3,083;8,145;-0,0075;-0,074;0,194;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
11,050;0,209;0,000;0,000;0,0050;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;11,050;0,471;0,000;0,000;0,0112;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,050;0,541;-1,920;-7,757;0,0129;-0,046;-0,185;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;11,050;-0,349;2,094;3,297;-0,0083;0,050;0,079;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;11,050;-0,541;2,094;8,339;-0,0129;0,050;0,199;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;11,050;-0,471;-2,560;10,860;-0,0112;-0,061;0,259;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
11,100;0,209;0,000;0,000;0,0050;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;11,100;0,471;0,000;0,000;0,0112;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,100;0,436;-2,211;-4,848;0,0104;-0,053;-0,116;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;11,100;-0,244;2,211;1,164;-0,0058;0,053;0,028;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;11,100;-0,419;2,502;6,012;-0,0100;0,060;0,144;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;11,100;-0,576;-1,978;12,799;-0,0137;-0,047;0,306;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
11,150;0,209;0,000;0,000;0,0050;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;;;;;;;;;;;;;;;;11,150;0,471;0,000;;0,0112;0,000;;0,000;0,000;;0,0000;0,000;;-0,005;0,006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,150;0,314;-2,385;-2,521;0,0075;-0,057;-0,060;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;11,150;-0,122;2,211;-1,164;-0,0029;0,053;-0,028;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;11,150;-0,279;2,734;3,103;-0,0067;0,065;0,074;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;11,150;-0,663;-1,280;14,157;-0,0158;-0,031;0,338;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
