"Time (s) Run #1";"Angle, Ch 1+2 (rad) Run #1";"Angular Velocity, Ch 1+2 (rad/s) Run #1";"Angular Acceleration, Ch 1+2 (rad/s²) Run #1";"Position, Ch 1+2 (m) Run #1";"Velocity, Ch 1+2 (m/s) Run #1";"Acceleration, Ch 1+2 (m/s²) Run #1";"Angle, Ch 3+4 (rad) Run #1";"Angular Velocity, Ch 3+4 (rad/s) Run #1";"Angular Acceleration, Ch 3+4 (rad/s²) Run #1";"Position, Ch 3+4 (m) Run #1";"Velocity, Ch 3+4 (m/s) Run #1";"Acceleration, Ch 3+4 (m/s²) Run #1";"Output Voltage (V) Run #1";"Output Current (A) Run #1";"Time (s) Run #2";"Angle, Ch 1+2 (rad) Run #2";"Angular Velocity, Ch 1+2 (rad/s) Run #2";"Angular Acceleration, Ch 1+2 (rad/s²) Run #2";"Position, Ch 1+2 (m) Run #2";"Velocity, Ch 1+2 (m/s) Run #2";"Acceleration, Ch 1+2 (m/s²) Run #2";"Angle, Ch 3+4 (rad) Run #2";"Angular Velocity, Ch 3+4 (rad/s) Run #2";"Angular Acceleration, Ch 3+4 (rad/s²) Run #2";"Position, Ch 3+4 (m) Run #2";"Velocity, Ch 3+4 (m/s) Run #2";"Acceleration, Ch 3+4 (m/s²) Run #2";"Output Voltage (V) Run #2";"Output Current (A) Run #2";"Time (s) Run #3";"Angle, Ch 1+2 (rad) Run #3";"Angular Velocity, Ch 1+2 (rad/s) Run #3";"Angular Acceleration, Ch 1+2 (rad/s²) Run #3";"Position, Ch 1+2 (m) Run #3";"Velocity, Ch 1+2 (m/s) Run #3";"Acceleration, Ch 1+2 (m/s²) Run #3";"Angle, Ch 3+4 (rad) Run #3";"Angular Velocity, Ch 3+4 (rad/s) Run #3";"Angular Acceleration, Ch 3+4 (rad/s²) Run #3";"Position, Ch 3+4 (m) Run #3";"Velocity, Ch 3+4 (m/s) Run #3";"Acceleration, Ch 3+4 (m/s²) Run #3";"Output Voltage (V) Run #3";"Output Current (A) Run #3";"Time (s) Run #4";"Angle, Ch 1+2 (rad) Run #4";"Angular Velocity, Ch 1+2 (rad/s) Run #4";"Angular Acceleration, Ch 1+2 (rad/s²) Run #4";"Position, Ch 1+2 (m) Run #4";"Velocity, Ch 1+2 (m/s) Run #4";"Acceleration, Ch 1+2 (m/s²) Run #4";"Angle, Ch 3+4 (rad) Run #4";"Angular Velocity, Ch 3+4 (rad/s) Run #4";"Angular Acceleration, Ch 3+4 (rad/s²) Run #4";"Position, Ch 3+4 (m) Run #4";"Velocity, Ch 3+4 (m/s) Run #4";"Acceleration, Ch 3+4 (m/s²) Run #4";"Output Voltage (V) Run #4";"Output Current (A) Run #4";"Time (s) Run #5";"Angle, Ch 1+2 (rad) Run #5";"Angular Velocity, Ch 1+2 (rad/s) Run #5";"Angular Acceleration, Ch 1+2 (rad/s²) Run #5";"Position, Ch 1+2 (m) Run #5";"Velocity, Ch 1+2 (m/s) Run #5";"Acceleration, Ch 1+2 (m/s²) Run #5";"Angle, Ch 3+4 (rad) Run #5";"Angular Velocity, Ch 3+4 (rad/s) Run #5";"Angular Acceleration, Ch 3+4 (rad/s²) Run #5";"Position, Ch 3+4 (m) Run #5";"Velocity, Ch 3+4 (m/s) Run #5";"Acceleration, Ch 3+4 (m/s²) Run #5";"Output Voltage (V) Run #5";"Output Current (A) Run #5";"Time (s) Run #6";"Angle, Ch 1+2 (rad) Run #6";"Angular Velocity, Ch 1+2 (rad/s) Run #6";"Angular Acceleration, Ch 1+2 (rad/s²) Run #6";"Position, Ch 1+2 (m) Run #6";"Velocity, Ch 1+2 (m/s) Run #6";"Acceleration, Ch 1+2 (m/s²) Run #6";"Angle, Ch 3+4 (rad) Run #6";"Angular Velocity, Ch 3+4 (rad/s) Run #6";"Angular Acceleration, Ch 3+4 (rad/s²) Run #6";"Position, Ch 3+4 (m) Run #6";"Velocity, Ch 3+4 (m/s) Run #6";"Acceleration, Ch 3+4 (m/s²) Run #6";"Output Voltage (V) Run #6";"Output Current (A) Run #6";"Time (s) Run #7";"Angle, Ch 1+2 (rad) Run #7";"Angular Velocity, Ch 1+2 (rad/s) Run #7";"Angular Acceleration, Ch 1+2 (rad/s²) Run #7";"Position, Ch 1+2 (m) Run #7";"Velocity, Ch 1+2 (m/s) Run #7";"Acceleration, Ch 1+2 (m/s²) Run #7";"Angle, Ch 3+4 (rad) Run #7";"Angular Velocity, Ch 3+4 (rad/s) Run #7";"Angular Acceleration, Ch 3+4 (rad/s²) Run #7";"Position, Ch 3+4 (m) Run #7";"Velocity, Ch 3+4 (m/s) Run #7";"Acceleration, Ch 3+4 (m/s²) Run #7";"Output Voltage (V) Run #7";"Output Current (A) Run #7";"Time (s) Run #8";"Angle, Ch 1+2 (rad) Run #8";"Angular Velocity, Ch 1+2 (rad/s) Run #8";"Angular Acceleration, Ch 1+2 (rad/s²) Run #8";"Position, Ch 1+2 (m) Run #8";"Velocity, Ch 1+2 (m/s) Run #8";"Acceleration, Ch 1+2 (m/s²) Run #8";"Angle, Ch 3+4 (rad) Run #8";"Angular Velocity, Ch 3+4 (rad/s) Run #8";"Angular Acceleration, Ch 3+4 (rad/s²) Run #8";"Position, Ch 3+4 (m) Run #8";"Velocity, Ch 3+4 (m/s) Run #8";"Acceleration, Ch 3+4 (m/s²) Run #8";"Output Voltage (V) Run #8";"Output Current (A) Run #8";"Time (s) Run #9";"Angle, Ch 1+2 (rad) Run #9";"Angular Velocity, Ch 1+2 (rad/s) Run #9";"Angular Acceleration, Ch 1+2 (rad/s²) Run #9";"Position, Ch 1+2 (m) Run #9";"Velocity, Ch 1+2 (m/s) Run #9";"Acceleration, Ch 1+2 (m/s²) Run #9";"Angle, Ch 3+4 (rad) Run #9";"Angular Velocity, Ch 3+4 (rad/s) Run #9";"Angular Acceleration, Ch 3+4 (rad/s²) Run #9";"Position, Ch 3+4 (m) Run #9";"Velocity, Ch 3+4 (m/s) Run #9";"Acceleration, Ch 3+4 (m/s²) Run #9";"Output Voltage (V) Run #9";"Output Current (A) Run #9";"Time (s) Run #10";"Angle, Ch 1+2 (rad) Run #10";"Angular Velocity, Ch 1+2 (rad/s) Run #10";"Angular Acceleration, Ch 1+2 (rad/s²) Run #10";"Position, Ch 1+2 (m) Run #10";"Velocity, Ch 1+2 (m/s) Run #10";"Acceleration, Ch 1+2 (m/s²) Run #10";"Angle, Ch 3+4 (rad) Run #10";"Angular Velocity, Ch 3+4 (rad/s) Run #10";"Angular Acceleration, Ch 3+4 (rad/s²) Run #10";"Position, Ch 3+4 (m) Run #10";"Velocity, Ch 3+4 (m/s) Run #10";"Acceleration, Ch 3+4 (m/s²) Run #10";"Output Voltage (V) Run #10";"Output Current (A) Run #10"
12,600;-0,209;0,524;4,654;-0,0050;0,012;0,111;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,600;-0,559;-0,175;11,442;-0,0133;-0,004;0,273;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,600;0,646;-2,793;-9,114;0,0154;-0,067;-0,218;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,600;-0,576;-1,222;12,411;-0,0137;-0,029;0,296;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,600;-0,681;-1,110E-15;12,411;-0,0163;0,000;0,296;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,600;0,297;3,665;-6,787;0,0071;0,087;-0,162;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,600;0,122;2,502;-6,981;0,0029;0,060;-0,167;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,600;0,035;0,756;-2,909;8,3333E-4;0,018;-0,069;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,600;-0,017;1,396;-3,879;-4,1667E-4;0,033;-0,093;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,600;-0,855;-1,978;17,647;-0,0204;-0,047;0,421;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006
12,650;-0,175;0,698;3,491;-0,0042;0,017;0,083;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,650;-0,559;0,407;10,666;-0,0133;0,010;0,255;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,650;0,489;-3,200;-6,787;0,0117;-0,076;-0,162;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,650;-0,611;-0,582;12,605;-0,0146;-0,014;0,301;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,650;-0,663;0,640;11,442;-0,0158;0,015;0,273;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,650;0,471;3,200;-10,278;0,0112;0,076;-0,245;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,650;0,244;2,094;-9,696;0,0058;0,050;-0,231;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,650;0,070;0,582;-3,879;0,0017;0,014;-0,093;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,650;0,052;1,164;-5,236;0,0012;0,028;-0,125;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,650;-0,942;-0,989;19,393;-0,0225;-0,024;0,463;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006
12,700;-0,140;0,873;2,521;-0,0033;0,021;0,060;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,700;-0,524;0,931;9,114;-0,0125;0,022;0,218;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,700;0,314;-3,491;-3,879;0,0075;-0,083;-0,093;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,700;-0,628;0,058;12,023;-0,0150;0,001;0,287;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,700;-0,611;1,164;9,890;-0,0146;0,028;0,236;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,700;0,628;2,618;-13,187;0,0150;0,063;-0,315;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,700;0,332;1,513;-11,636;0,0079;0,036;-0,278;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,700;0,087;0,349;-4,460;0,0021;0,008;-0,106;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,700;0,105;0,873;-6,012;0,0025;0,021;-0,144;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,700;-0,960;0,058;19,005;-0,0229;0,001;0,454;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006
12,750;-0,087;0,989;0,970;-0,0021;0,024;0,023;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,750;-0,454;1,338;7,175;-0,0108;0,032;0,171;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,750;0,140;-3,607;-0,582;0,0033;-0,086;-0,014;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,750;-0,611;0,640;10,860;-0,0146;0,015;0,259;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,750;-0,541;1,629;7,951;-0,0129;0,039;0,190;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,750;0,733;1,862;-15,126;0,0175;0,044;-0,361;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,750;0,401;0,873;-12,411;0,0096;0,021;-0,296;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,750;0,105;0,116;-4,460;0,0025;0,003;-0,106;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,750;0,140;0,524;-6,206;0,0033;0,012;-0,148;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,750;-0,925;0,989;16,678;-0,0221;0,024;0,398;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006
12,800;-0,035;0,989;-0,970;-8,3333E-4;0,024;-0,023;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,800;-0,384;1,629;5,624;-0,0092;0,039;0,134;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,800;-0,052;-3,549;2,909;-0,0012;-0,085;0,069;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,800;-0,559;1,164;9,308;-0,0133;0,028;0,222;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,800;-0,454;1,978;5,624;-0,0108;0,047;0,134;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,800;0,820;1,047;-16,096;0,0196;0,025;-0,384;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,800;0,419;0,233;-11,829;0,0100;0,006;-0,282;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,800;0,105;-0,116;-3,685;0,0025;-0,003;-0,088;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,800;0,157;0,233;-5,818;0,0037;0,006;-0,139;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,800;-0,855;1,745;13,575;-0,0204;0,042;0,324;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006
12,850;0,017;0,873;-2,715;4,1667E-4;0,021;-0,065;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,850;-0,297;1,862;4,266;-0,0071;0,044;0,102;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,850;-0,227;-3,316;6,206;-0,0054;-0,079;0,148;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,850;-0,489;1,571;7,563;-0,0117;0,037;0,181;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,850;-0,332;2,211;2,909;-0,0079;0,053;0,069;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,850;0,838;0,233;-16,096;0,0200;0,006;-0,384;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,850;0,419;-0,349;-10,278;0,0100;-0,008;-0,245;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,850;0,087;-0,291;-2,327;0,0021;-0,007;-0,056;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,850;0,157;-0,058;-5,042;0,0037;-0,001;-0,120;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,850;-0,750;2,327;10,860;-0,0179;0,056;0,259;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006
12,900;0,052;0,698;-3,879;0,0012;0,017;-0,093;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,900;-0,192;2,094;2,327;-0,0046;0,050;0,056;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,900;-0,384;-2,909;8,921;-0,0092;-0,069;0,213;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,900;-0,401;1,920;5,624;-0,0096;0,046;0,134;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,900;-0,227;2,269;0,582;-0,0054;0,054;0,014;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,900;0,838;-0,582;-15,320;0,0200;-0,014;-0,366;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,900;0,384;-0,814;-8,145;0,0092;-0,019;-0,194;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,900;0,070;-0,349;-0,970;0,0017;-0,008;-0,023;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,900;0,157;-0,291;-4,072;0,0037;-0,007;-0,097;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,900;-0,611;2,793;8,727;-0,0146;0,067;0,208;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006
12,950;0,087;0,465;-4,266;0,0021;0,011;-0,102;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,950;-0,087;2,153;-0,388;-0,0021;0,051;-0,009;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,950;-0,524;-2,385;11,054;-0,0125;-0,057;0,264;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,950;-0,297;2,153;3,491;-0,0071;0,051;0,083;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,950;-0,105;2,211;-1,164;-0,0025;0,053;-0,028;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,950;0,785;-1,338;-13,575;0,0188;-0,032;-0,324;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,950;0,332;-1,164;-6,012;0,0079;-0,028;-0,144;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,950;0,052;-0,349;-0,194;0,0012;-0,008;-0,005;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,950;0,122;-0,465;-2,909;0,0029;-0,011;-0,069;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;12,950;-0,471;3,200;6,400;-0,0112;0,076;0,153;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006
13,000;0,105;0,233;-3,879;0,0025;0,006;-0,093;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,000;0,035;2,036;-3,103;8,3333E-4;0,049;-0,074;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,000;-0,628;-1,804;12,799;-0,0150;-0,043;0,306;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,000;-0,175;2,269;1,164;-0,0042;0,054;0,028;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,000;0,000;2,153;-2,715;0,0000;0,051;-0,065;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,000;0,698;-1,978;-10,860;0,0167;-0,047;-0,259;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,000;0,262;-1,396;-4,266;0,0062;-0,033;-0,102;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,000;0,035;-0,349;0,194;8,3333E-4;-0,008;0,005;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,000;0,105;-0,582;-1,745;0,0025;-0,014;-0,042;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,000;-0,297;3,491;3,103;-0,0071;0,083;0,074;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006
13,050;0,105;0,058;-3,103;0,0025;0,001;-0,074;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,050;0,122;1,804;-5,042;0,0029;0,043;-0,120;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,050;-0,698;-1,105;14,157;-0,0167;-0,026;0,338;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,050;-0,070;2,269;-1,164;-0,0017;0,054;-0,028;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,050;0,105;1,978;-4,654;0,0025;0,047;-0,111;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,050;0,576;-2,443;-7,757;0,0137;-0,058;-0,185;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,050;0,192;-1,571;-2,909;0,0046;-0,038;-0,069;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,050;0,017;-0,349;0,776;4,1667E-4;-0,008;0,019;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,050;0,070;-0,640;-0,388;0,0017;-0,015;-0,009;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,050;-0,105;3,549;-0,776;-0,0025;0,085;-0,019;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006
13,100;0,105;-0,058;-2,521;0,0025;-0,001;-0,060;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,100;0,209;1,513;-6,593;0,0050;0,036;-0,157;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,100;-0,750;-0,349;14,544;-0,0179;-0,008;0,347;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,100;0,052;2,153;-3,685;0,0012;0,051;-0,088;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,100;0,209;1,687;-6,787;0,0050;0,040;-0,162;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,100;0,454;-2,734;-5,042;0,0108;-0,065;-0,120;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,100;0,105;-1,687;-1,551;0,0025;-0,040;-0,037;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,100;0,000;-0,291;1,551;0,0000;-0,007;0,037;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,100;0,035;-0,640;0,970;8,3333E-4;-0,015;0,023;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,100;0,070;3,374;-4,072;0,0017;0,081;-0,097;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006
13,150;0,105;-0,175;-1,939;0,0025;-0,004;-0,046;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,150;0,279;1,164;-7,951;0,0067;0,028;-0,190;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,150;-0,733;0,407;13,575;-0,0175;0,010;0,324;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,150;0,157;1,920;-6,206;0,0037;0,046;-0,148;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,150;0,279;1,280;-8,533;0,0067;0,031;-0,204;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,150;0,297;-2,909;-2,909;0,0071;-0,069;-0,069;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,150;0,017;-1,745;-4,441E-15;4,1667E-4;-0,042;-1,388E-16;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,150;-0,017;-0,175;1,939;-4,1667E-4;-0,004;0,046;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,150;0,000;-0,524;1,939;0,0000;-0,013;0,046;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,150;0,227;3,083;-6,593;0,0054;0,074;-0,157;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006
13,200;0,087;-0,291;-0,970;0,0021;-0,007;-0,023;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,200;0,332;0,698;-8,921;0,0079;0,017;-0,213;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,200;-0,698;1,047;11,829;-0,0167;0,025;0,282;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,200;0,244;1,513;-8,339;0,0058;0,036;-0,199;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,200;0,332;0,814;-9,696;0,0079;0,019;-0,231;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,200;0,157;-3,025;-0,776;0,0037;-0,072;-0,019;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,200;-0,070;-1,687;1,745;-0,0017;-0,040;0,042;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,200;-0,017;-0,058;1,745;-4,1667E-4;-0,001;0,042;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,200;-0,017;-0,407;2,521;-4,1667E-4;-0,010;0,060;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,200;0,384;2,734;-8,921;0,0092;0,065;-0,213;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006
13,250;0,070;-0,291;0,194;0,0017;-0,007;0,005;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,250;0,349;0,233;-9,114;0,0083;0,006;-0,218;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,250;-0,628;1,571;9,890;-0,0150;0,037;0,236;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,250;0,314;1,047;-9,696;0,0075;0,025;-0,231;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,250;0,367;0,291;-10,084;0,0087;0,007;-0,241;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,250;0,000;-3,025;2,133;0,0000;-0,072;0,051;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,250;-0,157;-1,571;3,491;-0,0037;-0,037;0,083;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,250;-0,017;0,000;1,357;-4,1667E-4;0,000;0,032;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,250;-0,035;-0,291;2,909;-8,3333E-4;-0,007;0,069;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,250;0,506;2,211;-11,248;0,0121;0,053;-0,269;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006
13,300;0,052;-0,233;0,970;0,0012;-0,006;0,023;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,300;0,349;-0,233;-8,533;0,0083;-0,006;-0,204;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,300;-0,541;2,036;7,951;-0,0129;0,049;0,190;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,300;0,349;0,524;-9,890;0,0083;0,013;-0,236;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,300;0,367;-0,233;-9,502;0,0087;-0,006;-0,227;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,300;-0,157;-2,851;5,430;-0,0037;-0,068;0,130;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,300;-0,227;-1,338;5,042;-0,0054;-0,032;0,120;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,300;-0,017;0,058;0,970;-4,1667E-4;0,001;0,023;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,300;-0,052;-0,116;3,103;-0,0012;-0,003;0,074;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,300;0,611;1,571;-12,993;0,0146;0,038;-0,310;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006
13,350;0,052;-0,175;1,164;0,0012;-0,004;0,028;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,350;0,332;-0,640;-7,369;0,0079;-0,015;-0,176;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,350;-0,419;2,385;5,818;-0,0100;0,057;0,139;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,350;0,367;0,000;-9,114;0,0087;0,000;-0,218;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,350;0,332;-0,698;-7,951;0,0079;-0,017;-0,190;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,350;-0,297;-2,443;8,145;-0,0071;-0,058;0,194;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,350;-0,297;-1,047;6,400;-0,0071;-0,025;0,153;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,350;-0,017;0,116;0,388;-4,1667E-4;0,003;0,009;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,350;-0,052;0,058;2,715;-0,0012;0,001;0,065;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;13,350;0,663;0,873;-13,575;0,0158;0,021;-0,324;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006
